"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"28754",656,"4","Cultural leisure",56,2243,2.5,"girls"
"28755",656,"4","Domestic work",315,2243,14.04,"girls"
"28756",656,"4","Eat drink",135,2243,6.02,"girls"
"28757",656,"4","Miscellaneous",60,2243,2.67,"girls"
"28758",656,"4","Nonsocial leisure",91,2243,4.06,"girls"
"28759",656,"4","Paid work",511,2243,22.78,"girls"
"28760",656,"4","Personal care",425,2243,18.95,"girls"
"28761",656,"4","Religion and volunteering",20,2243,0.89,"girls"
"28762",656,"4","School / Study",304,2243,13.55,"girls"
"28763",656,"4","Social leisure",168,2243,7.49,"girls"
"28764",656,"4","Sport exercise",46,2243,2.05,"girls"
"28765",656,"4","TV/radio",112,2243,4.99,"girls"
"28766",657,"1","Cultural leisure",82,2243,3.66,"girls"
"28767",657,"1","Domestic work",371,2243,16.54,"girls"
"28768",657,"1","Eat drink",141,2243,6.29,"girls"
"28769",657,"1","Miscellaneous",75,2243,3.34,"girls"
"28770",657,"1","Nonsocial leisure",112,2243,4.99,"girls"
"28771",657,"1","Paid work",502,2243,22.38,"girls"
"28772",657,"1","Personal care",310,2243,13.82,"girls"
"28773",657,"1","Religion and volunteering",14,2243,0.62,"girls"
"28774",657,"1","School / Study",266,2243,11.86,"girls"
"28775",657,"1","Social leisure",160,2243,7.13,"girls"
"28776",657,"1","Sport exercise",50,2243,2.23,"girls"
"28777",657,"1","TV/radio",160,2243,7.13,"girls"
"28778",657,"2","Cultural leisure",47,2243,2.1,"girls"
"28779",657,"2","Domestic work",348,2243,15.51,"girls"
"28780",657,"2","Eat drink",161,2243,7.18,"girls"
"28781",657,"2","Miscellaneous",72,2243,3.21,"girls"
"28782",657,"2","Nonsocial leisure",142,2243,6.33,"girls"
"28783",657,"2","Paid work",607,2243,27.06,"girls"
"28784",657,"2","Personal care",446,2243,19.88,"girls"
"28785",657,"2","Religion and volunteering",13,2243,0.58,"girls"
"28786",657,"2","School / Study",15,2243,0.67,"girls"
"28787",657,"2","Social leisure",154,2243,6.87,"girls"
"28788",657,"2","Sport exercise",51,2243,2.27,"girls"
"28789",657,"2","TV/radio",187,2243,8.34,"girls"
"28790",657,"3","Cultural leisure",104,2243,4.64,"girls"
"28791",657,"3","Domestic work",256,2243,11.41,"girls"
"28792",657,"3","Eat drink",221,2243,9.85,"girls"
"28793",657,"3","Miscellaneous",135,2243,6.02,"girls"
"28794",657,"3","Nonsocial leisure",157,2243,7,"girls"
"28795",657,"3","Paid work",129,2243,5.75,"girls"
"28796",657,"3","Personal care",765,2243,34.11,"girls"
"28797",657,"3","Religion and volunteering",133,2243,5.93,"girls"
"28798",657,"3","School / Study",26,2243,1.16,"girls"
"28799",657,"3","Social leisure",151,2243,6.73,"girls"
"28800",657,"3","Sport exercise",65,2243,2.9,"girls"
"28801",657,"3","TV/radio",101,2243,4.5,"girls"
"28802",657,"4","Cultural leisure",56,2243,2.5,"girls"
"28803",657,"4","Domestic work",315,2243,14.04,"girls"
"28804",657,"4","Eat drink",134,2243,5.97,"girls"
"28805",657,"4","Miscellaneous",60,2243,2.67,"girls"
"28806",657,"4","Nonsocial leisure",91,2243,4.06,"girls"
"28807",657,"4","Paid work",511,2243,22.78,"girls"
"28808",657,"4","Personal care",426,2243,18.99,"girls"
"28809",657,"4","Religion and volunteering",20,2243,0.89,"girls"
"28810",657,"4","School / Study",304,2243,13.55,"girls"
"28811",657,"4","Social leisure",168,2243,7.49,"girls"
"28812",657,"4","Sport exercise",46,2243,2.05,"girls"
"28813",657,"4","TV/radio",112,2243,4.99,"girls"
"28814",658,"1","Cultural leisure",82,2243,3.66,"girls"
"28815",658,"1","Domestic work",371,2243,16.54,"girls"
"28816",658,"1","Eat drink",140,2243,6.24,"girls"
"28817",658,"1","Miscellaneous",75,2243,3.34,"girls"
"28818",658,"1","Nonsocial leisure",112,2243,4.99,"girls"
"28819",658,"1","Paid work",502,2243,22.38,"girls"
"28820",658,"1","Personal care",310,2243,13.82,"girls"
"28821",658,"1","Religion and volunteering",14,2243,0.62,"girls"
"28822",658,"1","School / Study",267,2243,11.9,"girls"
"28823",658,"1","Social leisure",160,2243,7.13,"girls"
"28824",658,"1","Sport exercise",50,2243,2.23,"girls"
"28825",658,"1","TV/radio",160,2243,7.13,"girls"
"28826",658,"2","Cultural leisure",47,2243,2.1,"girls"
"28827",658,"2","Domestic work",348,2243,15.51,"girls"
"28828",658,"2","Eat drink",161,2243,7.18,"girls"
"28829",658,"2","Miscellaneous",72,2243,3.21,"girls"
"28830",658,"2","Nonsocial leisure",143,2243,6.38,"girls"
"28831",658,"2","Paid work",607,2243,27.06,"girls"
"28832",658,"2","Personal care",445,2243,19.84,"girls"
"28833",658,"2","Religion and volunteering",13,2243,0.58,"girls"
"28834",658,"2","School / Study",15,2243,0.67,"girls"
"28835",658,"2","Social leisure",153,2243,6.82,"girls"
"28836",658,"2","Sport exercise",51,2243,2.27,"girls"
"28837",658,"2","TV/radio",188,2243,8.38,"girls"
"28838",658,"3","Cultural leisure",104,2243,4.64,"girls"
"28839",658,"3","Domestic work",256,2243,11.41,"girls"
"28840",658,"3","Eat drink",222,2243,9.9,"girls"
"28841",658,"3","Miscellaneous",136,2243,6.06,"girls"
"28842",658,"3","Nonsocial leisure",157,2243,7,"girls"
"28843",658,"3","Paid work",129,2243,5.75,"girls"
"28844",658,"3","Personal care",764,2243,34.06,"girls"
"28845",658,"3","Religion and volunteering",133,2243,5.93,"girls"
"28846",658,"3","School / Study",26,2243,1.16,"girls"
"28847",658,"3","Social leisure",151,2243,6.73,"girls"
"28848",658,"3","Sport exercise",64,2243,2.85,"girls"
"28849",658,"3","TV/radio",101,2243,4.5,"girls"
"28850",658,"4","Cultural leisure",56,2243,2.5,"girls"
"28851",658,"4","Domestic work",315,2243,14.04,"girls"
"28852",658,"4","Eat drink",134,2243,5.97,"girls"
"28853",658,"4","Miscellaneous",60,2243,2.67,"girls"
"28854",658,"4","Nonsocial leisure",91,2243,4.06,"girls"
"28855",658,"4","Paid work",511,2243,22.78,"girls"
"28856",658,"4","Personal care",426,2243,18.99,"girls"
"28857",658,"4","Religion and volunteering",20,2243,0.89,"girls"
"28858",658,"4","School / Study",304,2243,13.55,"girls"
"28859",658,"4","Social leisure",168,2243,7.49,"girls"
"28860",658,"4","Sport exercise",46,2243,2.05,"girls"
"28861",658,"4","TV/radio",112,2243,4.99,"girls"
"28862",659,"1","Cultural leisure",81,2243,3.61,"girls"
"28863",659,"1","Domestic work",370,2243,16.5,"girls"
"28864",659,"1","Eat drink",141,2243,6.29,"girls"
"28865",659,"1","Miscellaneous",75,2243,3.34,"girls"
"28866",659,"1","Nonsocial leisure",113,2243,5.04,"girls"
"28867",659,"1","Paid work",502,2243,22.38,"girls"
"28868",659,"1","Personal care",309,2243,13.78,"girls"
"28869",659,"1","Religion and volunteering",14,2243,0.62,"girls"
"28870",659,"1","School / Study",267,2243,11.9,"girls"
"28871",659,"1","Social leisure",161,2243,7.18,"girls"
"28872",659,"1","Sport exercise",50,2243,2.23,"girls"
"28873",659,"1","TV/radio",160,2243,7.13,"girls"
"28874",659,"2","Cultural leisure",47,2243,2.1,"girls"
"28875",659,"2","Domestic work",346,2243,15.43,"girls"
"28876",659,"2","Eat drink",163,2243,7.27,"girls"
"28877",659,"2","Miscellaneous",71,2243,3.17,"girls"
"28878",659,"2","Nonsocial leisure",144,2243,6.42,"girls"
"28879",659,"2","Paid work",607,2243,27.06,"girls"
"28880",659,"2","Personal care",445,2243,19.84,"girls"
"28881",659,"2","Religion and volunteering",14,2243,0.62,"girls"
"28882",659,"2","School / Study",15,2243,0.67,"girls"
"28883",659,"2","Social leisure",153,2243,6.82,"girls"
"28884",659,"2","Sport exercise",51,2243,2.27,"girls"
"28885",659,"2","TV/radio",187,2243,8.34,"girls"
"28886",659,"3","Cultural leisure",105,2243,4.68,"girls"
"28887",659,"3","Domestic work",255,2243,11.37,"girls"
"28888",659,"3","Eat drink",223,2243,9.94,"girls"
"28889",659,"3","Miscellaneous",136,2243,6.06,"girls"
"28890",659,"3","Nonsocial leisure",157,2243,7,"girls"
"28891",659,"3","Paid work",129,2243,5.75,"girls"
"28892",659,"3","Personal care",764,2243,34.06,"girls"
"28893",659,"3","Religion and volunteering",133,2243,5.93,"girls"
"28894",659,"3","School / Study",26,2243,1.16,"girls"
"28895",659,"3","Social leisure",150,2243,6.69,"girls"
"28896",659,"3","Sport exercise",64,2243,2.85,"girls"
"28897",659,"3","TV/radio",101,2243,4.5,"girls"
"28898",659,"4","Cultural leisure",56,2243,2.5,"girls"
"28899",659,"4","Domestic work",315,2243,14.04,"girls"
"28900",659,"4","Eat drink",134,2243,5.97,"girls"
"28901",659,"4","Miscellaneous",60,2243,2.67,"girls"
"28902",659,"4","Nonsocial leisure",91,2243,4.06,"girls"
"28903",659,"4","Paid work",511,2243,22.78,"girls"
"28904",659,"4","Personal care",426,2243,18.99,"girls"
"28905",659,"4","Religion and volunteering",20,2243,0.89,"girls"
"28906",659,"4","School / Study",304,2243,13.55,"girls"
"28907",659,"4","Social leisure",168,2243,7.49,"girls"
"28908",659,"4","Sport exercise",46,2243,2.05,"girls"
"28909",659,"4","TV/radio",112,2243,4.99,"girls"
"28910",660,"1","Cultural leisure",81,2243,3.61,"girls"
"28911",660,"1","Domestic work",370,2243,16.5,"girls"
"28912",660,"1","Eat drink",141,2243,6.29,"girls"
"28913",660,"1","Miscellaneous",75,2243,3.34,"girls"
"28914",660,"1","Nonsocial leisure",113,2243,5.04,"girls"
"28915",660,"1","Paid work",502,2243,22.38,"girls"
"28916",660,"1","Personal care",309,2243,13.78,"girls"
"28917",660,"1","Religion and volunteering",14,2243,0.62,"girls"
"28918",660,"1","School / Study",267,2243,11.9,"girls"
"28919",660,"1","Social leisure",161,2243,7.18,"girls"
"28920",660,"1","Sport exercise",50,2243,2.23,"girls"
"28921",660,"1","TV/radio",160,2243,7.13,"girls"
"28922",660,"2","Cultural leisure",47,2243,2.1,"girls"
"28923",660,"2","Domestic work",346,2243,15.43,"girls"
"28924",660,"2","Eat drink",164,2243,7.31,"girls"
"28925",660,"2","Miscellaneous",71,2243,3.17,"girls"
"28926",660,"2","Nonsocial leisure",144,2243,6.42,"girls"
"28927",660,"2","Paid work",607,2243,27.06,"girls"
"28928",660,"2","Personal care",444,2243,19.79,"girls"
"28929",660,"2","Religion and volunteering",14,2243,0.62,"girls"
"28930",660,"2","School / Study",15,2243,0.67,"girls"
"28931",660,"2","Social leisure",153,2243,6.82,"girls"
"28932",660,"2","Sport exercise",51,2243,2.27,"girls"
"28933",660,"2","TV/radio",187,2243,8.34,"girls"
"28934",660,"3","Cultural leisure",105,2243,4.68,"girls"
"28935",660,"3","Domestic work",255,2243,11.37,"girls"
"28936",660,"3","Eat drink",223,2243,9.94,"girls"
"28937",660,"3","Miscellaneous",135,2243,6.02,"girls"
"28938",660,"3","Nonsocial leisure",157,2243,7,"girls"
"28939",660,"3","Paid work",131,2243,5.84,"girls"
"28940",660,"3","Personal care",763,2243,34.02,"girls"
"28941",660,"3","Religion and volunteering",133,2243,5.93,"girls"
"28942",660,"3","School / Study",26,2243,1.16,"girls"
"28943",660,"3","Social leisure",150,2243,6.69,"girls"
"28944",660,"3","Sport exercise",64,2243,2.85,"girls"
"28945",660,"3","TV/radio",101,2243,4.5,"girls"
"28946",660,"4","Cultural leisure",56,2243,2.5,"girls"
"28947",660,"4","Domestic work",315,2243,14.04,"girls"
"28948",660,"4","Eat drink",134,2243,5.97,"girls"
"28949",660,"4","Miscellaneous",60,2243,2.67,"girls"
"28950",660,"4","Nonsocial leisure",90,2243,4.01,"girls"
"28951",660,"4","Paid work",511,2243,22.78,"girls"
"28952",660,"4","Personal care",426,2243,18.99,"girls"
"28953",660,"4","Religion and volunteering",20,2243,0.89,"girls"
"28954",660,"4","School / Study",304,2243,13.55,"girls"
"28955",660,"4","Social leisure",168,2243,7.49,"girls"
"28956",660,"4","Sport exercise",47,2243,2.1,"girls"
"28957",660,"4","TV/radio",112,2243,4.99,"girls"
"28958",661,"1","Cultural leisure",77,2243,3.43,"girls"
"28959",661,"1","Domestic work",393,2243,17.52,"girls"
"28960",661,"1","Eat drink",128,2243,5.71,"girls"
"28961",661,"1","Miscellaneous",78,2243,3.48,"girls"
"28962",661,"1","Nonsocial leisure",105,2243,4.68,"girls"
"28963",661,"1","Paid work",494,2243,22.02,"girls"
"28964",661,"1","Personal care",299,2243,13.33,"girls"
"28965",661,"1","Religion and volunteering",13,2243,0.58,"girls"
"28966",661,"1","School / Study",264,2243,11.77,"girls"
"28967",661,"1","Social leisure",183,2243,8.16,"girls"
"28968",661,"1","Sport exercise",49,2243,2.18,"girls"
"28969",661,"1","TV/radio",160,2243,7.13,"girls"
"28970",661,"2","Cultural leisure",50,2243,2.23,"girls"
"28971",661,"2","Domestic work",374,2243,16.67,"girls"
"28972",661,"2","Eat drink",134,2243,5.97,"girls"
"28973",661,"2","Miscellaneous",89,2243,3.97,"girls"
"28974",661,"2","Nonsocial leisure",158,2243,7.04,"girls"
"28975",661,"2","Paid work",611,2243,27.24,"girls"
"28976",661,"2","Personal care",380,2243,16.94,"girls"
"28977",661,"2","Religion and volunteering",14,2243,0.62,"girls"
"28978",661,"2","School / Study",20,2243,0.89,"girls"
"28979",661,"2","Social leisure",179,2243,7.98,"girls"
"28980",661,"2","Sport exercise",52,2243,2.32,"girls"
"28981",661,"2","TV/radio",182,2243,8.11,"girls"
"28982",661,"3","Cultural leisure",113,2243,5.04,"girls"
"28983",661,"3","Domestic work",287,2243,12.8,"girls"
"28984",661,"3","Eat drink",181,2243,8.07,"girls"
"28985",661,"3","Miscellaneous",118,2243,5.26,"girls"
"28986",661,"3","Nonsocial leisure",161,2243,7.18,"girls"
"28987",661,"3","Paid work",131,2243,5.84,"girls"
"28988",661,"3","Personal care",700,2243,31.21,"girls"
"28989",661,"3","Religion and volunteering",145,2243,6.46,"girls"
"28990",661,"3","School / Study",24,2243,1.07,"girls"
"28991",661,"3","Social leisure",184,2243,8.2,"girls"
"28992",661,"3","Sport exercise",79,2243,3.52,"girls"
"28993",661,"3","TV/radio",120,2243,5.35,"girls"
"28994",661,"4","Cultural leisure",59,2243,2.63,"girls"
"28995",661,"4","Domestic work",309,2243,13.78,"girls"
"28996",661,"4","Eat drink",129,2243,5.75,"girls"
"28997",661,"4","Miscellaneous",52,2243,2.32,"girls"
"28998",661,"4","Nonsocial leisure",102,2243,4.55,"girls"
"28999",661,"4","Paid work",521,2243,23.23,"girls"
"29000",661,"4","Personal care",367,2243,16.36,"girls"
"29001",661,"4","Religion and volunteering",20,2243,0.89,"girls"
"29002",661,"4","School / Study",299,2243,13.33,"girls"
"29003",661,"4","Social leisure",206,2243,9.18,"girls"
"29004",661,"4","Sport exercise",56,2243,2.5,"girls"
"29005",661,"4","TV/radio",123,2243,5.48,"girls"
"29006",662,"1","Cultural leisure",77,2243,3.43,"girls"
"29007",662,"1","Domestic work",394,2243,17.57,"girls"
"29008",662,"1","Eat drink",128,2243,5.71,"girls"
"29009",662,"1","Miscellaneous",78,2243,3.48,"girls"
"29010",662,"1","Nonsocial leisure",105,2243,4.68,"girls"
"29011",662,"1","Paid work",494,2243,22.02,"girls"
"29012",662,"1","Personal care",298,2243,13.29,"girls"
"29013",662,"1","Religion and volunteering",13,2243,0.58,"girls"
"29014",662,"1","School / Study",264,2243,11.77,"girls"
"29015",662,"1","Social leisure",183,2243,8.16,"girls"
"29016",662,"1","Sport exercise",49,2243,2.18,"girls"
"29017",662,"1","TV/radio",160,2243,7.13,"girls"
"29018",662,"2","Cultural leisure",51,2243,2.27,"girls"
"29019",662,"2","Domestic work",374,2243,16.67,"girls"
"29020",662,"2","Eat drink",133,2243,5.93,"girls"
"29021",662,"2","Miscellaneous",88,2243,3.92,"girls"
"29022",662,"2","Nonsocial leisure",158,2243,7.04,"girls"
"29023",662,"2","Paid work",611,2243,27.24,"girls"
"29024",662,"2","Personal care",380,2243,16.94,"girls"
"29025",662,"2","Religion and volunteering",14,2243,0.62,"girls"
"29026",662,"2","School / Study",20,2243,0.89,"girls"
"29027",662,"2","Social leisure",180,2243,8.02,"girls"
"29028",662,"2","Sport exercise",52,2243,2.32,"girls"
"29029",662,"2","TV/radio",182,2243,8.11,"girls"
"29030",662,"3","Cultural leisure",112,2243,4.99,"girls"
"29031",662,"3","Domestic work",287,2243,12.8,"girls"
"29032",662,"3","Eat drink",182,2243,8.11,"girls"
"29033",662,"3","Miscellaneous",118,2243,5.26,"girls"
"29034",662,"3","Nonsocial leisure",161,2243,7.18,"girls"
"29035",662,"3","Paid work",131,2243,5.84,"girls"
"29036",662,"3","Personal care",700,2243,31.21,"girls"
"29037",662,"3","Religion and volunteering",145,2243,6.46,"girls"
"29038",662,"3","School / Study",24,2243,1.07,"girls"
"29039",662,"3","Social leisure",184,2243,8.2,"girls"
"29040",662,"3","Sport exercise",79,2243,3.52,"girls"
"29041",662,"3","TV/radio",120,2243,5.35,"girls"
"29042",662,"4","Cultural leisure",59,2243,2.63,"girls"
"29043",662,"4","Domestic work",309,2243,13.78,"girls"
"29044",662,"4","Eat drink",129,2243,5.75,"girls"
"29045",662,"4","Miscellaneous",52,2243,2.32,"girls"
"29046",662,"4","Nonsocial leisure",102,2243,4.55,"girls"
"29047",662,"4","Paid work",521,2243,23.23,"girls"
"29048",662,"4","Personal care",367,2243,16.36,"girls"
"29049",662,"4","Religion and volunteering",20,2243,0.89,"girls"
"29050",662,"4","School / Study",299,2243,13.33,"girls"
"29051",662,"4","Social leisure",206,2243,9.18,"girls"
"29052",662,"4","Sport exercise",56,2243,2.5,"girls"
"29053",662,"4","TV/radio",123,2243,5.48,"girls"
"29054",663,"1","Cultural leisure",77,2243,3.43,"girls"
"29055",663,"1","Domestic work",395,2243,17.61,"girls"
"29056",663,"1","Eat drink",129,2243,5.75,"girls"
"29057",663,"1","Miscellaneous",79,2243,3.52,"girls"
"29058",663,"1","Nonsocial leisure",105,2243,4.68,"girls"
"29059",663,"1","Paid work",494,2243,22.02,"girls"
"29060",663,"1","Personal care",297,2243,13.24,"girls"
"29061",663,"1","Religion and volunteering",13,2243,0.58,"girls"
"29062",663,"1","School / Study",265,2243,11.81,"girls"
"29063",663,"1","Social leisure",181,2243,8.07,"girls"
"29064",663,"1","Sport exercise",49,2243,2.18,"girls"
"29065",663,"1","TV/radio",159,2243,7.09,"girls"
"29066",663,"2","Cultural leisure",51,2243,2.27,"girls"
"29067",663,"2","Domestic work",374,2243,16.67,"girls"
"29068",663,"2","Eat drink",133,2243,5.93,"girls"
"29069",663,"2","Miscellaneous",88,2243,3.92,"girls"
"29070",663,"2","Nonsocial leisure",158,2243,7.04,"girls"
"29071",663,"2","Paid work",611,2243,27.24,"girls"
"29072",663,"2","Personal care",380,2243,16.94,"girls"
"29073",663,"2","Religion and volunteering",14,2243,0.62,"girls"
"29074",663,"2","School / Study",20,2243,0.89,"girls"
"29075",663,"2","Social leisure",180,2243,8.02,"girls"
"29076",663,"2","Sport exercise",52,2243,2.32,"girls"
"29077",663,"2","TV/radio",182,2243,8.11,"girls"
"29078",663,"3","Cultural leisure",112,2243,4.99,"girls"
"29079",663,"3","Domestic work",287,2243,12.8,"girls"
"29080",663,"3","Eat drink",182,2243,8.11,"girls"
"29081",663,"3","Miscellaneous",118,2243,5.26,"girls"
"29082",663,"3","Nonsocial leisure",162,2243,7.22,"girls"
"29083",663,"3","Paid work",131,2243,5.84,"girls"
"29084",663,"3","Personal care",699,2243,31.16,"girls"
"29085",663,"3","Religion and volunteering",145,2243,6.46,"girls"
"29086",663,"3","School / Study",24,2243,1.07,"girls"
"29087",663,"3","Social leisure",184,2243,8.2,"girls"
"29088",663,"3","Sport exercise",79,2243,3.52,"girls"
"29089",663,"3","TV/radio",120,2243,5.35,"girls"
"29090",663,"4","Cultural leisure",59,2243,2.63,"girls"
"29091",663,"4","Domestic work",309,2243,13.78,"girls"
"29092",663,"4","Eat drink",129,2243,5.75,"girls"
"29093",663,"4","Miscellaneous",52,2243,2.32,"girls"
"29094",663,"4","Nonsocial leisure",102,2243,4.55,"girls"
"29095",663,"4","Paid work",521,2243,23.23,"girls"
"29096",663,"4","Personal care",366,2243,16.32,"girls"
"29097",663,"4","Religion and volunteering",20,2243,0.89,"girls"
"29098",663,"4","School / Study",299,2243,13.33,"girls"
"29099",663,"4","Social leisure",207,2243,9.23,"girls"
"29100",663,"4","Sport exercise",56,2243,2.5,"girls"
"29101",663,"4","TV/radio",123,2243,5.48,"girls"
"29102",664,"1","Cultural leisure",76,2243,3.39,"girls"
"29103",664,"1","Domestic work",394,2243,17.57,"girls"
"29104",664,"1","Eat drink",130,2243,5.8,"girls"
"29105",664,"1","Miscellaneous",79,2243,3.52,"girls"
"29106",664,"1","Nonsocial leisure",105,2243,4.68,"girls"
"29107",664,"1","Paid work",494,2243,22.02,"girls"
"29108",664,"1","Personal care",298,2243,13.29,"girls"
"29109",664,"1","Religion and volunteering",14,2243,0.62,"girls"
"29110",664,"1","School / Study",265,2243,11.81,"girls"
"29111",664,"1","Social leisure",181,2243,8.07,"girls"
"29112",664,"1","Sport exercise",49,2243,2.18,"girls"
"29113",664,"1","TV/radio",158,2243,7.04,"girls"
"29114",664,"2","Cultural leisure",51,2243,2.27,"girls"
"29115",664,"2","Domestic work",373,2243,16.63,"girls"
"29116",664,"2","Eat drink",135,2243,6.02,"girls"
"29117",664,"2","Miscellaneous",88,2243,3.92,"girls"
"29118",664,"2","Nonsocial leisure",158,2243,7.04,"girls"
"29119",664,"2","Paid work",611,2243,27.24,"girls"
"29120",664,"2","Personal care",379,2243,16.9,"girls"
"29121",664,"2","Religion and volunteering",14,2243,0.62,"girls"
"29122",664,"2","School / Study",20,2243,0.89,"girls"
"29123",664,"2","Social leisure",180,2243,8.02,"girls"
"29124",664,"2","Sport exercise",52,2243,2.32,"girls"
"29125",664,"2","TV/radio",182,2243,8.11,"girls"
"29126",664,"3","Cultural leisure",112,2243,4.99,"girls"
"29127",664,"3","Domestic work",288,2243,12.84,"girls"
"29128",664,"3","Eat drink",181,2243,8.07,"girls"
"29129",664,"3","Miscellaneous",118,2243,5.26,"girls"
"29130",664,"3","Nonsocial leisure",162,2243,7.22,"girls"
"29131",664,"3","Paid work",131,2243,5.84,"girls"
"29132",664,"3","Personal care",700,2243,31.21,"girls"
"29133",664,"3","Religion and volunteering",144,2243,6.42,"girls"
"29134",664,"3","School / Study",24,2243,1.07,"girls"
"29135",664,"3","Social leisure",184,2243,8.2,"girls"
"29136",664,"3","Sport exercise",79,2243,3.52,"girls"
"29137",664,"3","TV/radio",120,2243,5.35,"girls"
"29138",664,"4","Cultural leisure",59,2243,2.63,"girls"
"29139",664,"4","Domestic work",309,2243,13.78,"girls"
"29140",664,"4","Eat drink",129,2243,5.75,"girls"
"29141",664,"4","Miscellaneous",52,2243,2.32,"girls"
"29142",664,"4","Nonsocial leisure",102,2243,4.55,"girls"
"29143",664,"4","Paid work",521,2243,23.23,"girls"
"29144",664,"4","Personal care",366,2243,16.32,"girls"
"29145",664,"4","Religion and volunteering",20,2243,0.89,"girls"
"29146",664,"4","School / Study",299,2243,13.33,"girls"
"29147",664,"4","Social leisure",207,2243,9.23,"girls"
"29148",664,"4","Sport exercise",56,2243,2.5,"girls"
"29149",664,"4","TV/radio",123,2243,5.48,"girls"
"29150",665,"1","Cultural leisure",76,2243,3.39,"girls"
"29151",665,"1","Domestic work",394,2243,17.57,"girls"
"29152",665,"1","Eat drink",131,2243,5.84,"girls"
"29153",665,"1","Miscellaneous",79,2243,3.52,"girls"
"29154",665,"1","Nonsocial leisure",105,2243,4.68,"girls"
"29155",665,"1","Paid work",494,2243,22.02,"girls"
"29156",665,"1","Personal care",297,2243,13.24,"girls"
"29157",665,"1","Religion and volunteering",14,2243,0.62,"girls"
"29158",665,"1","School / Study",265,2243,11.81,"girls"
"29159",665,"1","Social leisure",181,2243,8.07,"girls"
"29160",665,"1","Sport exercise",49,2243,2.18,"girls"
"29161",665,"1","TV/radio",158,2243,7.04,"girls"
"29162",665,"2","Cultural leisure",52,2243,2.32,"girls"
"29163",665,"2","Domestic work",373,2243,16.63,"girls"
"29164",665,"2","Eat drink",134,2243,5.97,"girls"
"29165",665,"2","Miscellaneous",88,2243,3.92,"girls"
"29166",665,"2","Nonsocial leisure",158,2243,7.04,"girls"
"29167",665,"2","Paid work",611,2243,27.24,"girls"
"29168",665,"2","Personal care",378,2243,16.85,"girls"
"29169",665,"2","Religion and volunteering",14,2243,0.62,"girls"
"29170",665,"2","School / Study",20,2243,0.89,"girls"
"29171",665,"2","Social leisure",181,2243,8.07,"girls"
"29172",665,"2","Sport exercise",52,2243,2.32,"girls"
"29173",665,"2","TV/radio",182,2243,8.11,"girls"
"29174",665,"3","Cultural leisure",112,2243,4.99,"girls"
"29175",665,"3","Domestic work",288,2243,12.84,"girls"
"29176",665,"3","Eat drink",181,2243,8.07,"girls"
"29177",665,"3","Miscellaneous",119,2243,5.31,"girls"
"29178",665,"3","Nonsocial leisure",162,2243,7.22,"girls"
"29179",665,"3","Paid work",131,2243,5.84,"girls"
"29180",665,"3","Personal care",700,2243,31.21,"girls"
"29181",665,"3","Religion and volunteering",144,2243,6.42,"girls"
"29182",665,"3","School / Study",24,2243,1.07,"girls"
"29183",665,"3","Social leisure",183,2243,8.16,"girls"
"29184",665,"3","Sport exercise",79,2243,3.52,"girls"
"29185",665,"3","TV/radio",120,2243,5.35,"girls"
"29186",665,"4","Cultural leisure",59,2243,2.63,"girls"
"29187",665,"4","Domestic work",309,2243,13.78,"girls"
"29188",665,"4","Eat drink",129,2243,5.75,"girls"
"29189",665,"4","Miscellaneous",52,2243,2.32,"girls"
"29190",665,"4","Nonsocial leisure",102,2243,4.55,"girls"
"29191",665,"4","Paid work",521,2243,23.23,"girls"
"29192",665,"4","Personal care",366,2243,16.32,"girls"
"29193",665,"4","Religion and volunteering",20,2243,0.89,"girls"
"29194",665,"4","School / Study",299,2243,13.33,"girls"
"29195",665,"4","Social leisure",207,2243,9.23,"girls"
"29196",665,"4","Sport exercise",56,2243,2.5,"girls"
"29197",665,"4","TV/radio",123,2243,5.48,"girls"
"29198",666,"1","Cultural leisure",76,2243,3.39,"girls"
"29199",666,"1","Domestic work",391,2243,17.43,"girls"
"29200",666,"1","Eat drink",128,2243,5.71,"girls"
"29201",666,"1","Miscellaneous",74,2243,3.3,"girls"
"29202",666,"1","Nonsocial leisure",100,2243,4.46,"girls"
"29203",666,"1","Paid work",500,2243,22.29,"girls"
"29204",666,"1","Personal care",290,2243,12.93,"girls"
"29205",666,"1","Religion and volunteering",14,2243,0.62,"girls"
"29206",666,"1","School / Study",264,2243,11.77,"girls"
"29207",666,"1","Social leisure",193,2243,8.6,"girls"
"29208",666,"1","Sport exercise",52,2243,2.32,"girls"
"29209",666,"1","TV/radio",161,2243,7.18,"girls"
"29210",666,"2","Cultural leisure",55,2243,2.45,"girls"
"29211",666,"2","Domestic work",379,2243,16.9,"girls"
"29212",666,"2","Eat drink",144,2243,6.42,"girls"
"29213",666,"2","Miscellaneous",79,2243,3.52,"girls"
"29214",666,"2","Nonsocial leisure",157,2243,7,"girls"
"29215",666,"2","Paid work",612,2243,27.28,"girls"
"29216",666,"2","Personal care",363,2243,16.18,"girls"
"29217",666,"2","Religion and volunteering",13,2243,0.58,"girls"
"29218",666,"2","School / Study",21,2243,0.94,"girls"
"29219",666,"2","Social leisure",181,2243,8.07,"girls"
"29220",666,"2","Sport exercise",53,2243,2.36,"girls"
"29221",666,"2","TV/radio",186,2243,8.29,"girls"
"29222",666,"3","Cultural leisure",112,2243,4.99,"girls"
